power_demand_MWh,is_weekend,hour_sin,hour_cos,resident_pop,working_pop,visitor_pop,total_visitors,renewable_energy_mwh,TA_mean,HM_mean,HM_max,tropical_night,CDD,power_1h,power_24h,power_48h,power_168h
713.35,0,-0.7071067811865471,-0.7071067811865479,145429.0,17222.0,79767.0,29031.0,23.009999999999998,22.05,96.75,100.0,0,0.0,721.548,711.669,602.565,640.553
709.799,0,-0.8660254037844384,-0.5000000000000004,145429.0,17222.0,79767.0,29031.0,26.16,21.825,97.25,100.0,0,0.0,713.35,705.463,614.682,647.85
700.868,0,-0.9659258262890683,-0.25881904510252063,145429.0,17222.0,79767.0,29031.0,31.509999999999998,21.9,96.25,100.0,0,0.0,709.799,700.16,631.327,654.684
690.865,0,-1.0,-1.8369701987210297e-16,145429.0,17222.0,79767.0,29031.0,21.12,22.025,96.0,100.0,0,0.0,700.868,694.013,641.564,656.319
699.778,0,-0.9659258262890684,0.2588190451025203,145429.0,17222.0,79767.0,29031.0,18.81,21.675,96.5,100.0,0,0.0,690.865,708.5,656.16,664.264
699.063,0,-0.8660254037844386,0.5000000000000001,145429.0,17222.0,79767.0,29031.0,10.03,21.55,97.25,100.0,0,0.0,699.778,706.086,662.232,664.931
672.766,0,-0.7071067811865477,0.7071067811865474,145429.0,17222.0,79767.0,29031.0,25.18,21.025,97.75,100.0,0,0.0,699.063,678.226,641.417,641.746
638.102,0,-0.5000000000000004,0.8660254037844384,145429.0,17222.0,79767.0,29031.0,33.99,20.925,98.0,100.0,0,0.0,672.766,640.144,611.129,608.882
615.257,0,-0.25881904510252157,0.9659258262890681,145429.0,17222.0,79767.0,29031.0,26.19,20.775,98.0,100.0,0,0.0,638.102,612.336,588.338,581.418
566.495,0,0.0,1.0,216189.0,27260.0,93708.0,30101.0,19.45,20.65,98.25,100.0,0,0.0,615.257,564.97,545.332,537.796
531.679,0,0.25881904510252074,0.9659258262890683,216189.0,27260.0,93708.0,30101.0,17.95,20.55,98.0,100.0,0,0.0,566.495,531.502,515.368,509.852
508.46,0,0.49999999999999994,0.8660254037844387,216189.0,27260.0,93708.0,30101.0,17.16,20.525,97.25,100.0,0,0.0,531.679,509.347,495.486,488.905
496.299,0,0.7071067811865475,0.7071067811865476,216189.0,27260.0,93708.0,30101.0,27.49,20.15,98.25,100.0,0,0.0,508.46,496.853,483.923,479.2
493.695,0,0.8660254037844386,0.5000000000000001,216189.0,27260.0,93708.0,30101.0,24.03,19.975,98.5,100.0,0,0.0,496.299,497.547,479.244,480.823
500.048,0,0.9659258262890683,0.25881904510252074,216189.0,27260.0,93708.0,30101.0,26.75,20.05,98.5,100.0,0,0.0,493.695,509.297,490.221,489.976
525.915,0,1.0,6.123233995736766e-17,216189.0,27260.0,93708.0,30101.0,28.61,19.95,98.5,100.0,0,0.0,500.048,539.354,528.29,518.317
570.172,0,0.9659258262890683,-0.25881904510252063,216189.0,27260.0,93708.0,30101.0,42.449999999999996,20.6,98.25,100.0,0,0.0,525.915,578.325,572.434,555.337
616.265,0,0.8660254037844387,-0.4999999999999998,216189.0,27260.0,93708.0,30101.0,76.80000000000001,21.2,96.75,100.0,0,0.0,570.172,615.881,633.349,591.255
641.548,0,0.7071067811865476,-0.7071067811865475,216189.0,27260.0,93708.0,30101.0,119.28,22.025,92.75,100.0,0,0.0,616.265,660.069,678.065,616.799
651.008,0,0.49999999999999994,-0.8660254037844387,216189.0,27260.0,93708.0,30101.0,144.67000000000002,23.15,87.75,98.0,0,0.0,641.548,718.029,702.672,619.871
649.817,0,0.258819045102521,-0.9659258262890682,216189.0,27260.0,93708.0,30101.0,170.34,23.475,85.0,92.0,0,0.0,651.008,735.739,700.007,608.356
637.997,0,1.2246467991473532e-16,-1.0,216189.0,27260.0,93708.0,30101.0,181.24,23.775,85.25,92.0,0,0.0,649.817,727.056,699.847,595.784
665.565,0,-0.2588190451025208,-0.9659258262890683,216189.0,27260.0,93708.0,30101.0,179.71,24.225,84.25,90.0,0,0.0,637.997,732.536,705.419,610.274
670.832,0,-0.4999999999999997,-0.8660254037844388,216189.0,27260.0,93708.0,30101.0,162.95000000000002,23.975,83.75,91.0,0,0.0,665.565,721.548,705.784,616.095
674.513,0,-0.7071067811865471,-0.7071067811865479,216189.0,27260.0,93708.0,30101.0,136.67,24.125,84.5,91.0,0,0.0,670.832,713.35,711.669,625.828
686.969,0,-0.8660254037844384,-0.5000000000000004,216189.0,27260.0,93708.0,30101.0,103.08,24.4,82.75,90.0,0,0.0,674.513,709.799,705.463,644.951
696.165,0,-0.9659258262890683,-0.25881904510252063,216189.0,27260.0,93708.0,30101.0,64.92999999999999,23.75,83.75,93.0,0,0.0,686.969,700.868,700.16,659.354
697.566,0,-1.0,-1.8369701987210297e-16,216189.0,27260.0,93708.0,30101.0,26.78,23.5,86.25,91.0,0,0.0,696.165,690.865,694.013,666.234
710.664,0,-0.9659258262890684,0.2588190451025203,216189.0,27260.0,93708.0,30101.0,11.95,22.875,90.75,97.0,0,0.0,697.566,699.778,708.5,677.332
708.327,0,-0.8660254037844386,0.5000000000000001,216189.0,27260.0,93708.0,30101.0,7.03,22.35,93.25,99.0,0,0.0,710.664,699.063,706.086,677.718
679.949,0,-0.7071067811865477,0.7071067811865474,216189.0,27260.0,93708.0,30101.0,2.35,22.25,94.0,96.0,0,0.0,708.327,672.766,678.226,653.867
640.271,0,-0.5000000000000004,0.8660254037844384,216189.0,27260.0,93708.0,30101.0,0.37,22.175,94.75,99.0,0,0.0,679.949,638.102,640.144,618.03
613.694,0,-0.25881904510252157,0.9659258262890681,216189.0,27260.0,93708.0,30101.0,3.1700000000000004,21.825,96.25,100.0,0,0.0,640.271,615.257,612.336,591.111
565.357,0,0.0,1.0,197696.0,30257.0,112643.0,31487.0,6.12,21.625,96.5,100.0,0,0.0,613.694,566.495,564.97,547.208
529.834,0,0.25881904510252074,0.9659258262890683,197696.0,30257.0,112643.0,31487.0,8.49,21.675,96.5,100.0,0,0.0,565.357,531.679,531.502,514.216
508.587,0,0.49999999999999994,0.8660254037844387,197696.0,30257.0,112643.0,31487.0,6.8100000000000005,22.125,94.0,98.0,0,0.0,529.834,508.46,509.347,493.504
498.776,0,0.7071067811865475,0.7071067811865476,197696.0,30257.0,112643.0,31487.0,1.53,22.275,93.25,98.0,0,0.0,508.587,496.299,496.853,481.323
493.846,0,0.8660254037844386,0.5000000000000001,197696.0,30257.0,112643.0,31487.0,2.7600000000000002,22.35,94.5,97.0,0,0.0,498.776,493.695,497.547,481.317
502.209,0,0.9659258262890683,0.25881904510252074,197696.0,30257.0,112643.0,31487.0,2.13,22.375,93.5,97.0,0,0.0,493.846,500.048,509.297,489.251
531.681,0,1.0,6.123233995736766e-17,197696.0,30257.0,112643.0,31487.0,11.27,22.5,92.75,95.0,0,0.0,502.209,525.915,539.354,516.025
577.916,0,0.9659258262890683,-0.25881904510252063,197696.0,30257.0,112643.0,31487.0,31.41,22.975,91.25,92.0,0,0.0,531.681,570.172,578.325,547.295
631.944,0,0.8660254037844387,-0.4999999999999998,197696.0,30257.0,112643.0,31487.0,56.28,23.4,91.25,94.0,0,0.0,577.916,616.265,615.881,599.113
664.708,0,0.7071067811865476,-0.7071067811865475,197696.0,30257.0,112643.0,31487.0,91.87,24.575,87.25,92.0,0,0.0,631.944,641.548,660.069,624.26
676.087,0,0.49999999999999994,-0.8660254037844387,197696.0,30257.0,112643.0,31487.0,125.02000000000001,24.575,87.5,89.0,0,0.0,664.708,651.008,718.029,636.801
691.616,0,0.258819045102521,-0.9659258262890682,197696.0,30257.0,112643.0,31487.0,119.01,26.2,81.0,87.0,0,0.1999999999999993,676.087,649.817,735.739,641.195
686.475,0,1.2246467991473532e-16,-1.0,197696.0,30257.0,112643.0,31487.0,145.34,25.9,82.25,86.0,0,0.0,691.616,637.997,727.056,646.972
711.249,0,-0.2588190451025208,-0.9659258262890683,197696.0,30257.0,112643.0,31487.0,135.59,25.725,83.0,86.0,0,0.0,686.475,665.565,732.536,667.426
702.109,0,-0.4999999999999997,-0.8660254037844388,197696.0,30257.0,112643.0,31487.0,120.37,24.5,87.75,92.0,0,0.0,711.249,670.832,721.548,667.27
698.056,0,-0.7071067811865471,-0.7071067811865479,197696.0,30257.0,112643.0,31487.0,106.39,25.05,87.0,90.0,0,0.0,702.109,674.513,713.35,662.757
710.467,0,-0.8660254037844384,-0.5000000000000004,197696.0,30257.0,112643.0,31487.0,73.91,25.075,87.0,93.0,0,0.0,698.056,686.969,709.799,663.97
725.805,0,-0.9659258262890683,-0.25881904510252063,197696.0,30257.0,112643.0,31487.0,51.86,24.925,88.75,92.0,0,0.0,710.467,696.165,700.868,668.485
730.888,0,-1.0,-1.8369701987210297e-16,197696.0,30257.0,112643.0,31487.0,53.28,24.55,91.75,96.0,0,0.0,725.805,697.566,690.865,672.352
743.32,0,-0.9659258262890684,0.2588190451025203,197696.0,30257.0,112643.0,31487.0,72.89,23.95,94.5,99.0,0,0.0,730.888,710.664,699.778,685.039
741.924,0,-0.8660254037844386,0.5000000000000001,197696.0,30257.0,112643.0,31487.0,52.95,23.875,95.75,100.0,0,0.0,743.32,708.327,699.063,684.389
711.211,0,-0.7071067811865477,0.7071067811865474,197696.0,30257.0,112643.0,31487.0,32.19,23.375,97.5,100.0,0,0.0,741.924,679.949,672.766,659.845
671.219,0,-0.5000000000000004,0.8660254037844384,197696.0,30257.0,112643.0,31487.0,26.86,23.8,97.5,100.0,0,0.0,711.211,640.271,638.102,621.599
636.807,0,-0.25881904510252157,0.9659258262890681,197696.0,30257.0,112643.0,31487.0,58.300000000000004,23.85,97.25,100.0,0,0.0,671.219,613.694,615.257,593.782
589.759,0,0.0,1.0,149380.0,14877.0,57865.0,31037.0,113.76,23.525,97.5,100.0,0,0.0,636.807,565.357,566.495,550.974
556.179,0,0.25881904510252074,0.9659258262890683,149380.0,14877.0,57865.0,31037.0,160.62,23.35,98.25,100.0,0,0.0,589.759,529.834,531.679,517.166
534.463,0,0.49999999999999994,0.8660254037844387,149380.0,14877.0,57865.0,31037.0,175.77,23.35,97.75,100.0,0,0.0,556.179,508.587,508.46,497.81
523.874,0,0.7071067811865475,0.7071067811865476,149380.0,14877.0,57865.0,31037.0,107.99,23.725,98.25,100.0,0,0.0,534.463,498.776,496.299,487.061
513.242,0,0.8660254037844386,0.5000000000000001,149380.0,14877.0,57865.0,31037.0,51.65,23.75,98.0,100.0,0,0.0,523.874,493.846,493.695,483.441
518.265,0,0.9659258262890683,0.25881904510252074,149380.0,14877.0,57865.0,31037.0,42.32,24.175,97.25,100.0,0,0.0,513.242,502.209,500.048,491.478
548.544,0,1.0,6.123233995736766e-17,149380.0,14877.0,57865.0,31037.0,30.759999999999998,24.1,96.75,100.0,0,0.0,518.265,531.681,525.915,517.874
605.033,0,0.9659258262890683,-0.25881904510252063,149380.0,14877.0,57865.0,31037.0,12.059999999999999,24.0,97.25,100.0,0,0.0,548.544,577.916,570.172,566.878
672.845,0,0.8660254037844387,-0.4999999999999998,149380.0,14877.0,57865.0,31037.0,18.580000000000002,23.75,97.75,100.0,0,0.0,605.033,631.944,616.265,629.379
708.99,0,0.7071067811865476,-0.7071067811865475,149380.0,14877.0,57865.0,31037.0,60.45,24.15,97.0,100.0,0,0.0,672.845,664.708,641.548,671.963
725.59,0,0.49999999999999994,-0.8660254037844387,149380.0,14877.0,57865.0,31037.0,112.69,24.775,96.0,100.0,0,0.0,708.99,676.087,651.008,695.403
730.563,0,0.258819045102521,-0.9659258262890682,149380.0,14877.0,57865.0,31037.0,139.27,25.6,93.0,100.0,0,0.0,725.59,691.616,649.817,685.009
716.464,0,1.2246467991473532e-16,-1.0,149380.0,14877.0,57865.0,31037.0,150.78,26.35,88.75,100.0,0,0.3500000000000014,730.563,686.475,637.997,669.386
723.004,0,-0.2588190451025208,-0.9659258262890683,149380.0,14877.0,57865.0,31037.0,179.10999999999999,25.775,88.5,96.0,0,0.0,716.464,711.249,665.565,684.964
717.869,0,-0.4999999999999997,-0.8660254037844388,149380.0,14877.0,57865.0,31037.0,174.24,25.5,90.0,99.0,0,0.0,723.004,702.109,670.832,668.74
720.53,0,-0.7071067811865471,-0.7071067811865479,149380.0,14877.0,57865.0,31037.0,164.69,25.325000000000003,89.25,98.0,0,0.0,717.869,698.056,674.513,661.548
724.526,0,-0.8660254037844384,-0.5000000000000004,149380.0,14877.0,57865.0,31037.0,115.77000000000001,25.675,86.75,97.0,0,0.0,720.53,710.467,686.969,666.07
727.308,0,-0.9659258262890683,-0.25881904510252063,149380.0,14877.0,57865.0,31037.0,67.11,25.275,87.5,99.0,0,0.0,724.526,725.805,696.165,671.248
724.617,0,-1.0,-1.8369701987210297e-16,149380.0,14877.0,57865.0,31037.0,29.85,24.95,87.0,99.0,0,0.0,727.308,730.888,697.566,672.142
727.88,0,-0.9659258262890684,0.2588190451025203,149380.0,14877.0,57865.0,31037.0,27.880000000000003,23.975,90.75,100.0,0,0.0,724.617,743.32,710.664,675.685
723.301,0,-0.8660254037844386,0.5000000000000001,149380.0,14877.0,57865.0,31037.0,24.96,23.4,94.0,100.0,0,0.0,727.88,741.924,708.327,672.457
693.763,0,-0.7071067811865477,0.7071067811865474,149380.0,14877.0,57865.0,31037.0,14.93,23.2,94.0,100.0,0,0.0,723.301,711.211,679.949,649.743
655.786,0,-0.5000000000000004,0.8660254037844384,149380.0,14877.0,57865.0,31037.0,13.23,22.5,96.75,100.0,0,0.0,693.763,671.219,640.271,619.707
627.599,0,-0.25881904510252157,0.9659258262890681,149380.0,14877.0,57865.0,31037.0,11.83,22.4,97.0,100.0,0,0.0,655.786,636.807,613.694,597.517
581.894,1,0.0,1.0,173205.0,12987.0,114037.0,33036.0,5.15,22.425,97.0,100.0,0,0.0,627.599,589.759,565.357,553.199
545.488,1,0.25881904510252074,0.9659258262890683,173205.0,12987.0,114037.0,33036.0,3.1199999999999997,22.225,96.75,100.0,0,0.0,581.894,556.179,529.834,520.403
520.68,1,0.49999999999999994,0.8660254037844387,173205.0,12987.0,114037.0,33036.0,6.220000000000001,21.95,96.75,100.0,0,0.0,545.488,534.463,508.587,499.434
505.942,1,0.7071067811865475,0.7071067811865476,173205.0,12987.0,114037.0,33036.0,8.28,22.05,96.25,100.0,0,0.0,520.68,523.874,498.776,486.777
501.119,1,0.8660254037844386,0.5000000000000001,173205.0,12987.0,114037.0,33036.0,10.73,21.8,95.75,100.0,0,0.0,505.942,513.242,493.846,485.109
508.004,1,0.9659258262890683,0.25881904510252074,173205.0,12987.0,114037.0,33036.0,15.73,21.7,96.0,100.0,0,0.0,501.119,518.265,502.209,490.552
530.205,1,1.0,6.123233995736766e-17,173205.0,12987.0,114037.0,33036.0,28.150000000000002,21.65,96.5,100.0,0,0.0,508.004,548.544,531.681,511.379
553.247,1,0.9659258262890683,-0.25881904510252063,173205.0,12987.0,114037.0,33036.0,40.71,22.225,95.5,100.0,0,0.0,530.205,605.033,577.916,538.35
602.841,1,0.8660254037844387,-0.4999999999999998,173205.0,12987.0,114037.0,33036.0,41.480000000000004,22.925,92.25,99.0,0,0.0,553.247,672.845,631.944,569.876
624.538,1,0.7071067811865476,-0.7071067811865475,173205.0,12987.0,114037.0,33036.0,58.53,23.4,89.25,96.0,0,0.0,602.841,708.99,664.708,591.869
645.813,1,0.49999999999999994,-0.8660254037844387,173205.0,12987.0,114037.0,33036.0,76.36,24.0,86.75,94.0,0,0.0,624.538,725.59,676.087,619.003
653.563,1,0.258819045102521,-0.9659258262890682,173205.0,12987.0,114037.0,33036.0,72.44,23.825,85.75,92.0,0,0.0,645.813,730.563,691.616,629.072
650.196,1,1.2246467991473532e-16,-1.0,173205.0,12987.0,114037.0,33036.0,75.83,24.125,87.0,96.0,0,0.0,653.563,716.464,686.475,622.265
641.423,1,-0.2588190451025208,-0.9659258262890683,173205.0,12987.0,114037.0,33036.0,104.25,24.075,86.5,95.0,0,0.0,650.196,723.004,711.249,616.892
652.146,1,-0.4999999999999997,-0.8660254037844388,173205.0,12987.0,114037.0,33036.0,79.74000000000001,24.475,85.75,95.0,0,0.0,641.423,717.869,702.109,622.209
641.396,1,-0.7071067811865471,-0.7071067811865479,173205.0,12987.0,114037.0,33036.0,86.39,24.025,89.0,92.0,0,0.0,652.146,720.53,698.056,623.745
651.932,1,-0.8660254037844384,-0.5000000000000004,173205.0,12987.0,114037.0,33036.0,57.72,24.35,88.75,95.0,0,0.0,641.396,724.526,710.467,623.664
668.818,1,-0.9659258262890683,-0.25881904510252063,173205.0,12987.0,114037.0,33036.0,33.53,23.925,89.5,96.0,0,0.0,651.932,727.308,725.805,636.12
684.564,1,-1.0,-1.8369701987210297e-16,173205.0,12987.0,114037.0,33036.0,12.97,23.5,91.25,97.0,0,0.0,668.818,724.617,730.888,643.21
699.135,1,-0.9659258262890684,0.2588190451025203,173205.0,12987.0,114037.0,33036.0,8.14,23.075,92.5,99.0,0,0.0,684.564,727.88,743.32,653.539
699.126,1,-0.8660254037844386,0.5000000000000001,173205.0,12987.0,114037.0,33036.0,4.62,22.925,92.75,99.0,0,0.0,699.135,723.301,741.924,655.013
672.081,1,-0.7071067811865477,0.7071067811865474,173205.0,12987.0,114037.0,33036.0,1.54,22.450000000000003,95.75,100.0,0,0.0,699.126,693.763,711.211,635.792
642.06,1,-0.5000000000000004,0.8660254037844384,173205.0,12987.0,114037.0,33036.0,2.4000000000000004,22.8,94.5,100.0,0,0.0,672.081,655.786,671.219,608.432
615.22,1,-0.25881904510252157,0.9659258262890681,173205.0,12987.0,114037.0,33036.0,5.3,22.6,95.0,100.0,0,0.0,642.06,627.599,636.807,590.521
569.262,1,0.0,1.0,184435.0,10926.0,100605.0,34734.0,8.870000000000001,22.55,96.25,100.0,0,0.0,615.22,581.894,589.759,548.716
535.729,1,0.25881904510252074,0.9659258262890683,184435.0,10926.0,100605.0,34734.0,13.23,22.575,96.5,100.0,0,0.0,569.262,545.488,556.179,517.438
513.198,1,0.49999999999999994,0.8660254037844387,184435.0,10926.0,100605.0,34734.0,15.969999999999999,22.775,96.0,100.0,0,0.0,535.729,520.68,534.463,495.815
499.76,1,0.7071067811865475,0.7071067811865476,184435.0,10926.0,100605.0,34734.0,7.14,22.625,94.5,100.0,0,0.0,513.198,505.942,523.874,483.764
493.255,1,0.8660254037844386,0.5000000000000001,184435.0,10926.0,100605.0,34734.0,11.19,22.35,96.0,100.0,0,0.0,499.76,501.119,513.242,479.69
494.356,1,0.9659258262890683,0.25881904510252074,184435.0,10926.0,100605.0,34734.0,19.38,22.625,96.75,100.0,0,0.0,493.255,508.004,518.265,483.361
514.287,1,1.0,6.123233995736766e-17,184435.0,10926.0,100605.0,34734.0,33.11,22.6,97.5,100.0,0,0.0,494.356,530.205,548.544,498.296
536.781,1,0.9659258262890683,-0.25881904510252063,184435.0,10926.0,100605.0,34734.0,53.519999999999996,22.725,97.75,100.0,0,0.0,514.287,553.247,605.033,513.216
562.62,1,0.8660254037844387,-0.4999999999999998,184435.0,10926.0,100605.0,34734.0,84.46000000000001,23.025,96.75,99.0,0,0.0,536.781,602.841,672.845,539.226
602.458,1,0.7071067811865476,-0.7071067811865475,184435.0,10926.0,100605.0,34734.0,81.74000000000001,23.4,95.0,99.0,0,0.0,562.62,624.538,708.99,553.902
629.109,1,0.49999999999999994,-0.8660254037844387,184435.0,10926.0,100605.0,34734.0,69.38,23.35,95.0,99.0,0,0.0,602.458,645.813,725.59,571.966
638.465,1,0.258819045102521,-0.9659258262890682,184435.0,10926.0,100605.0,34734.0,84.62,23.6,94.75,99.0,0,0.0,629.109,653.563,730.563,587.895
643.396,1,1.2246467991473532e-16,-1.0,184435.0,10926.0,100605.0,34734.0,110.61999999999999,23.825000000000003,94.0,99.0,0,0.0,638.465,650.196,716.464,605.144
645.764,1,-0.2588190451025208,-0.9659258262890683,184435.0,10926.0,100605.0,34734.0,153.31,23.65,94.0,99.0,0,0.0,643.396,641.423,723.004,591.756
643.33,1,-0.4999999999999997,-0.8660254037844388,184435.0,10926.0,100605.0,34734.0,143.85,23.9,93.5,99.0,0,0.0,645.764,652.146,717.869,605.888
645.346,1,-0.7071067811865471,-0.7071067811865479,184435.0,10926.0,100605.0,34734.0,127.19999999999999,23.725,94.75,99.0,0,0.0,643.33,641.396,720.53,602.565
654.806,1,-0.8660254037844384,-0.5000000000000004,184435.0,10926.0,100605.0,34734.0,85.60000000000001,24.325,93.5,99.0,0,0.0,645.346,651.932,724.526,614.682
677.243,1,-0.9659258262890683,-0.25881904510252063,184435.0,10926.0,100605.0,34734.0,91.17,24.3,95.5,100.0,0,0.0,654.806,668.818,727.308,631.327
697.684,1,-1.0,-1.8369701987210297e-16,184435.0,10926.0,100605.0,34734.0,123.36,24.4,94.75,100.0,0,0.0,677.243,684.564,724.617,641.564
714.448,1,-0.9659258262890684,0.2588190451025203,184435.0,10926.0,100605.0,34734.0,164.19000000000003,24.325,95.75,100.0,0,0.0,697.684,699.135,727.88,656.16
716.713,1,-0.8660254037844386,0.5000000000000001,184435.0,10926.0,100605.0,34734.0,164.56,24.525,95.25,100.0,0,0.0,714.448,699.126,723.301,662.232
689.109,1,-0.7071067811865477,0.7071067811865474,184435.0,10926.0,100605.0,34734.0,162.98,24.35,96.25,100.0,0,0.0,716.713,672.081,693.763,641.417
651.311,1,-0.5000000000000004,0.8660254037844384,184435.0,10926.0,100605.0,34734.0,155.21,24.1,96.5,100.0,0,0.0,689.109,642.06,655.786,611.129
623.737,1,-0.25881904510252157,0.9659258262890681,184435.0,10926.0,100605.0,34734.0,171.23,24.3,96.5,100.0,0,0.0,651.311,615.22,627.599,588.338
580.371,0,0.0,1.0,206144.0,23352.0,114164.0,32375.0,168.5,24.375,97.0,100.0,0,0.0,623.737,569.262,581.894,545.332
546.229,0,0.25881904510252074,0.9659258262890683,206144.0,23352.0,114164.0,32375.0,149.63,24.3,97.75,100.0,0,0.0,580.371,535.729,545.488,515.368
522.502,0,0.49999999999999994,0.8660254037844387,206144.0,23352.0,114164.0,32375.0,142.66,24.4,96.75,100.0,0,0.0,546.229,513.198,520.68,495.486
510.883,0,0.7071067811865475,0.7071067811865476,206144.0,23352.0,114164.0,32375.0,166.82,24.45,97.0,100.0,0,0.0,522.502,499.76,505.942,483.923
509.199,0,0.8660254037844386,0.5000000000000001,206144.0,23352.0,114164.0,32375.0,188.88,25.225,93.0,100.0,0,0.0,510.883,493.255,501.119,479.244
517.794,0,0.9659258262890683,0.25881904510252074,206144.0,23352.0,114164.0,32375.0,104.36,24.95,95.0,100.0,0,0.0,509.199,494.356,508.004,490.221
549.445,0,1.0,6.123233995736766e-17,206144.0,23352.0,114164.0,32375.0,99.35,24.825,96.0,100.0,0,0.0,517.794,514.287,530.205,528.29
609.811,0,0.9659258262890683,-0.25881904510252063,206144.0,23352.0,114164.0,32375.0,138.09,24.725,96.0,100.0,0,0.0,549.445,536.781,553.247,572.434
686.234,0,0.8660254037844387,-0.4999999999999998,206144.0,23352.0,114164.0,32375.0,137.4,24.55,96.5,100.0,0,0.0,609.811,562.62,602.841,633.349
736.141,0,0.7071067811865476,-0.7071067811865475,206144.0,23352.0,114164.0,32375.0,123.57,24.675,95.75,100.0,0,0.0,686.234,602.458,624.538,678.065
765.817,0,0.49999999999999994,-0.8660254037844387,206144.0,23352.0,114164.0,32375.0,130.03,24.875,94.75,100.0,0,0.0,736.141,629.109,645.813,702.672
784.257,0,0.258819045102521,-0.9659258262890682,206144.0,23352.0,114164.0,32375.0,130.33,25.275,92.75,100.0,0,0.0,765.817,638.465,653.563,700.007
747.272,0,1.2246467991473532e-16,-1.0,206144.0,23352.0,114164.0,32375.0,162.87,25.075,92.25,100.0,0,0.0,784.257,643.396,650.196,699.847
777.398,0,-0.2588190451025208,-0.9659258262890683,206144.0,23352.0,114164.0,32375.0,177.45999999999998,25.85,90.5,100.0,0,0.0,747.272,645.764,641.423,705.419
776.721,0,-0.4999999999999997,-0.8660254037844388,206144.0,23352.0,114164.0,32375.0,163.39,25.25,91.0,100.0,0,0.0,777.398,643.33,652.146,705.784
767.759,0,-0.7071067811865471,-0.7071067811865479,206144.0,23352.0,114164.0,32375.0,127.81,24.35,94.5,100.0,0,0.0,776.721,645.346,641.396,711.669
757.257,0,-0.8660254037844384,-0.5000000000000004,206144.0,23352.0,114164.0,32375.0,109.53,23.625,95.5,100.0,0,0.0,767.759,654.806,651.932,705.463
745.196,0,-0.9659258262890683,-0.25881904510252063,206144.0,23352.0,114164.0,32375.0,79.2,23.225,93.5,100.0,0,0.0,757.257,677.243,668.818,700.16
725.219,0,-1.0,-1.8369701987210297e-16,206144.0,23352.0,114164.0,32375.0,76.14,22.725,94.5,100.0,0,0.0,745.196,697.684,684.564,694.013
725.479,0,-0.9659258262890684,0.2588190451025203,206144.0,23352.0,114164.0,32375.0,78.33999999999999,22.7,94.25,100.0,0,0.0,725.219,714.448,699.135,708.5
718.499,0,-0.8660254037844386,0.5000000000000001,206144.0,23352.0,114164.0,32375.0,81.14999999999999,22.6,93.25,99.0,0,0.0,725.479,716.713,699.126,706.086
687.115,0,-0.7071067811865477,0.7071067811865474,206144.0,23352.0,114164.0,32375.0,63.5,22.6,92.25,100.0,0,0.0,718.499,689.109,672.081,678.226
647.446,0,-0.5000000000000004,0.8660254037844384,206144.0,23352.0,114164.0,32375.0,66.83,22.55,91.25,99.0,0,0.0,687.115,651.311,642.06,640.144
617.086,0,-0.25881904510252157,0.9659258262890681,206144.0,23352.0,114164.0,32375.0,61.51,22.4,90.5,99.0,0,0.0,647.446,623.737,615.22,612.336
